"","o","nn","CP","RCC_VAR","NUMB_ME","NUMB_ME_AD","DENS","COR","Q_VAR","NUMB_PRO","NUMB_RES","EUCD","MAPE","MSE"
"557",557,157,4,-1,1,0,0.615707484493032,0.6,1,50,50,65711.18,0.3958,86359170.5
"558",558,158,4,-1,1,0,0.432364531699568,0.6,1,50,50,67636.55,0.3984,91494057.87
"559",559,159,4,-1,1,0,0.64892248865217,0.6,1,50,50,41196.51,0.241,33943048.7
"560",560,160,4,-1,1,0,0.680410460056737,0.6,1,50,50,49111.22,0.2821,48238232.66
"561",561,161,4,-1,1,0,0.574973354954272,0.6,1,50,50,52633.9,0.3152,55406552.33
"562",562,162,4,-1,1,0,0.692398101231083,0.6,1,50,50,55862.5,0.3235,62412376.53
"563",563,163,4,-1,1,0,0.504109407868236,0.6,1,50,50,57027.55,0.356,65042826.36
"564",564,164,4,-1,1,0,0.625521525647491,0.6,1,50,50,45304.13,0.2763,41049292.7
"565",565,165,4,-1,1,0,0.559158145426773,0.6,1,50,50,62150.87,0.3356,77254612.98
"566",566,166,4,-1,1,0,0.581452703569084,0.6,1,50,50,50758.87,0.3073,51529265.13
"567",567,167,4,-1,1,0,0.528174477303401,0.6,1,50,50,61912.39,0.3729,76662871.27
"568",568,168,4,-1,1,0,0.538578443368897,0.6,1,50,50,64090.21,0.3822,82151092.51
"569",569,169,4,-1,1,0,0.603910858160816,0.6,1,50,50,47726.04,0.2908,45555500.29
"570",570,170,4,-1,1,0,0.454196624131873,0.6,1,50,50,64655.38,0.3753,83606371.15
"571",571,171,4,-1,1,0,0.425177384307608,0.6,1,50,50,64386.89,0.4066,82913438.84
"572",572,172,4,-1,1,0,0.460560762998648,0.6,1,50,50,69549.7,0.4207,96743222.24
"573",573,173,4,-1,1,0,0.455460822791792,0.6,1,50,50,56656.7,0.3462,64199633.06
"574",574,174,4,-1,1,0,0.42918580849655,0.6,1,50,50,62361.81,0.3382,77779896.39
"575",575,175,4,-1,1,0,0.456331101967953,0.6,1,50,50,63424.17,0.3433,80452503.05
"576",576,176,4,-1,1,0,0.686084035993554,0.6,1,50,50,40122.92,0.2708,32196969.59
"577",577,177,4,-1,1,0,0.526031704875641,0.6,1,50,50,73861.01,0.4201,109108989.94
"578",578,178,4,-1,1,0,0.685823142831214,0.6,1,50,50,48751.68,0.3,47534533.83
"579",579,179,4,-1,1,0,0.405961719155312,0.6,1,50,50,58971.47,0.384,69552694.76
"580",580,180,4,-1,1,0,0.665014584502205,0.6,1,50,50,48090.25,0.2884,46253441.62
"581",581,181,4,-1,1,0,0.460886608646251,0.6,1,50,50,71115.73,0.4234,101148930.91
"582",582,182,4,-1,1,0,0.472343479283154,0.6,1,50,50,70634.62,0.3896,99784989.12
"583",583,183,4,-1,1,0,0.490844548353925,0.6,1,50,50,73568.14,0.4496,108245411.92
"584",584,184,4,-1,1,0,0.408684285217896,0.6,1,50,50,72502.4,0.42,105131972.68
"585",585,185,4,-1,1,0,0.502189592528157,0.6,1,50,50,67170.76,0.4008,90238218.62
"586",586,186,4,-1,1,0,0.493884279485792,0.6,1,50,50,51924.98,0.3274,53924070.9
"587",587,187,4,-1,1,0,0.60138374089729,0.6,1,50,50,51341.38,0.2852,52718752.44
"588",588,188,4,-1,1,0,0.417714661103673,0.6,1,50,50,66725.08,0.4135,89044720.09
"589",589,189,4,-1,1,0,0.479699596692808,0.6,1,50,50,53236.65,0.3245,56682809.29
"590",590,190,4,-1,1,0,0.674671686114743,0.6,1,50,50,43488.67,0.2401,37825292.54
"591",591,191,4,-1,1,0,0.454484519734979,0.6,1,50,50,56119.37,0.3347,62987684.6
"592",592,192,4,-1,1,0,0.417266094963998,0.6,1,50,50,60980.01,0.3458,74371237.4
"593",593,193,4,-1,1,0,0.449546142038889,0.6,1,50,50,75570.59,0.4444,114218287.38
"594",594,194,4,-1,1,0,0.499192600650713,0.6,1,50,50,56433.63,0.3344,63695082.6
"595",595,195,4,-1,1,0,0.548092503263615,0.6,1,50,50,48256.7,0.281,46574176.72
"596",596,196,4,-1,1,0,0.634575366741046,0.6,1,50,50,52281.33,0.3111,54666748.24
"597",597,197,4,-1,1,0,0.665545110637322,0.6,1,50,50,47547.6,0.2642,45215493.61
"598",598,198,4,-1,1,0,0.610431873844936,0.6,1,50,50,54189.39,0.3115,58729807.82
"599",599,199,4,-1,1,0,0.692106721829623,0.6,1,50,50,52512.6,0.318,55151454.97
"600",600,200,4,-1,1,0,0.42660813271068,0.6,1,50,50,81355.09,0.4656,132373025.71
"601",601,1,6,-1,1,0,0.447375676920638,0.6,1,50,50,56045.12,0.3399,62821100.11
"602",602,2,6,-1,1,0,0.643702891678549,0.6,1,50,50,49941.11,0.3221,49882294.81
"603",603,3,6,-1,1,0,0.521797756152228,0.6,1,50,50,43712.59,0.2999,38215816.21
"604",604,4,6,-1,1,0,0.465716206631623,0.6,1,50,50,50572.93,0.3015,51152421.43
"605",605,5,6,-1,1,0,0.433320254459977,0.6,1,50,50,65038.72,0.3604,84600701.27
"606",606,6,6,-1,1,0,0.411759162298404,0.6,1,50,50,63437.07,0.3611,80485228.89
"607",607,7,6,-1,1,0,0.632642390974797,0.6,1,50,50,43668.94,0.2833,38139533.96
"608",608,8,6,-1,1,0,0.417371048266068,0.6,1,50,50,75339.88,0.436,113521938.01
"609",609,9,6,-1,1,0,0.43608556361869,0.6,1,50,50,58762.1,0.3495,69059685.42
"610",610,10,6,-1,1,0,0.652110673277639,0.6,1,50,50,60208.14,0.3496,72500406.25
"611",611,11,6,-1,1,0,0.551493308553472,0.6,1,50,50,60183.77,0.3431,72441722.95
"612",612,12,6,-1,1,0,0.664321235776879,0.6,1,50,50,42059.37,0.2672,35379817.12
"613",613,13,6,-1,1,0,0.46468349294737,0.6,1,50,50,79255.5,0.4133,125628678.06
"614",614,14,6,-1,1,0,0.442484035040252,0.6,1,50,50,63006.47,0.3171,79396293.96
"615",615,15,6,-1,1,0,0.699556281953119,0.6,1,50,50,43686.93,0.2653,38170957.54
"616",616,16,6,-1,1,0,0.421991301234812,0.6,1,50,50,49362.85,0.3059,48733813.01
"617",617,17,6,-1,1,0,0.450672581256367,0.6,1,50,50,65896.61,0.3695,86847254.48
"618",618,18,6,-1,1,0,0.676605616998859,0.6,1,50,50,50531.8,0.2999,51069248.86
"619",619,19,6,-1,1,0,0.549068320170045,0.6,1,50,50,47197.32,0.3036,44551738.57
"620",620,20,6,-1,1,0,0.679921275982633,0.6,1,50,50,38072.36,0.2663,28990089.63
"621",621,21,6,-1,1,0,0.562670321413316,0.6,1,50,50,48821.03,0.2667,47669849.71
"622",622,22,6,-1,1,0,0.527041420363821,0.6,1,50,50,51771.99,0.3192,53606769.64
"623",623,23,6,-1,1,0,0.67237974354066,0.6,1,50,50,48884.87,0.3081,47794609.92
"624",624,24,6,-1,1,0,0.455682273232378,0.6,1,50,50,66437.58,0.4057,88279051.88
"625",625,25,6,-1,1,0,0.447820876259357,0.6,1,50,50,83261.78,0.4748,138650482.75
"626",626,26,6,-1,1,0,0.62605702036526,0.6,1,50,50,55627.06,0.3137,61887393.5
"627",627,27,6,-1,1,0,0.649258132604882,0.6,1,50,50,50310.22,0.3283,50622367.62
"628",628,28,6,-1,1,0,0.434392974898219,0.6,1,50,50,70331.62,0.4155,98930733.71
"629",629,29,6,-1,1,0,0.611926205339842,0.6,1,50,50,51475.5,0.2922,52994547.92
"630",630,30,6,-1,1,0,0.634527860349044,0.6,1,50,50,38198.43,0.236,29182405.25
"631",631,31,6,-1,1,0,0.604140831180848,0.6,1,50,50,43705.46,0.2705,38203344.46
"632",632,32,6,-1,1,0,0.420536784967408,0.6,1,50,50,73844.66,0.4499,109060662.42
"633",633,33,6,-1,1,0,0.514388319849968,0.6,1,50,50,55111.36,0.3202,60745245.22
"634",634,34,6,-1,1,0,0.451765516470186,0.6,1,50,50,59943.59,0.3673,71864687.77
"635",635,35,6,-1,1,0,0.576064802659676,0.6,1,50,50,67518.11,0.3693,91173905.19
"636",636,36,6,-1,1,0,0.682774391653947,0.6,1,50,50,38997.05,0.2737,30415405.56
"637",637,37,6,-1,1,0,0.494988091057166,0.6,1,50,50,66348.5,0.3735,88042468.1
"638",638,38,6,-1,1,0,0.692545105842873,0.6,1,50,50,51123.5,0.286,52272245.44
"639",639,39,6,-1,1,0,0.492517170193605,0.6,1,50,50,51589.47,0.3244,53229475.85
"640",640,40,6,-1,1,0,0.414825879386626,0.6,1,50,50,59603.35,0.3876,71051198.28
"641",641,41,6,-1,1,0,0.490233646053821,0.6,1,50,50,65023.68,0.3754,84561577.91
"642",642,42,6,-1,1,0,0.548545595770702,0.6,1,50,50,44032.14,0.295,38776589.85
"643",643,43,6,-1,1,0,0.692761933594011,0.6,1,50,50,44544.89,0.2672,39684936.31
"644",644,44,6,-1,1,0,0.445500119705684,0.6,1,50,50,66434.98,0.3866,88272121.59
"645",645,45,6,-1,1,0,0.66276743831113,0.6,1,50,50,52444.34,0.3092,55008173.73
"646",646,46,6,-1,1,0,0.5150604252005,0.6,1,50,50,50720.77,0.321,51451923.08
"647",647,47,6,-1,1,0,0.677729144901968,0.6,1,50,50,47093.64,0.3032,44356217.65
"648",648,48,6,-1,1,0,0.631629760190844,0.6,1,50,50,59342.07,0.3095,70429629.61
"649",649,49,6,-1,1,0,0.603930677380413,0.6,1,50,50,49466.57,0.3148,48938823.29
"650",650,50,6,-1,1,0,0.653909037006088,0.6,1,50,50,37417.59,0.2344,28001526.38
"651",651,51,6,-1,1,0,0.425336376857013,0.6,1,50,50,73481.11,0.4208,107989472.03
"652",652,52,6,-1,1,0,0.576743483054452,0.6,1,50,50,45107.04,0.2831,40692908.85
"653",653,53,6,-1,1,0,0.512599819526076,0.6,1,50,50,51692.36,0.3107,53441992.04
"654",654,54,6,-1,1,0,0.446666196594015,0.6,1,50,50,81496.43,0.3906,132833361.25
"655",655,55,6,-1,1,0,0.414103433024138,0.6,1,50,50,63027.27,0.4168,79448727.62
"656",656,56,6,-1,1,0,0.571536630694754,0.6,1,50,50,56892.71,0.3535,64735611.69
"657",657,57,6,-1,1,0,0.472475818148814,0.6,1,50,50,54239.57,0.2814,58838619.28
"658",658,58,6,-1,1,0,0.668933640350588,0.6,1,50,50,52324.52,0.3037,54757108.92
"659",659,59,6,-1,1,0,0.540661688009277,0.6,1,50,50,50310.15,0.3122,50622227.88
"660",660,60,6,-1,1,0,0.456511724716984,0.6,1,50,50,48203.29,0.3105,46471143.76
"661",661,61,6,-1,1,0,0.407426443393342,0.6,1,50,50,78071.33,0.4722,121902651.25
"662",662,62,6,-1,1,0,0.484322569170035,0.6,1,50,50,53045.27,0.3175,56276007.55
"663",663,63,6,-1,1,0,0.505869350139983,0.6,1,50,50,50455.87,0.3406,50915906.18
"664",664,64,6,-1,1,0,0.400495173432864,0.6,1,50,50,88784.9,0.4404,157655171.89
"665",665,65,6,-1,1,0,0.484605129691772,0.6,1,50,50,50973.41,0.3131,51965779.29
"666",666,66,6,-1,1,0,0.513436661893502,0.6,1,50,50,65873.9,0.4304,86787413.96
"667",667,67,6,-1,1,0,0.697293658228591,0.6,1,50,50,49189.52,0.2742,48392172.01
"668",668,68,6,-1,1,0,0.566890036128461,0.6,1,50,50,62755.12,0.3796,78764110.51
"669",669,69,6,-1,1,0,0.610769472108223,0.6,1,50,50,51080.85,0.2851,52185059.73
"670",670,70,6,-1,1,0,0.463289170269854,0.6,1,50,50,57880.81,0.3251,67003767.57
"671",671,71,6,-1,1,0,0.525823438190855,0.6,1,50,50,41862.44,0.2964,35049274.7
"672",672,72,6,-1,1,0,0.425233688065782,0.6,1,50,50,71955.92,0.4268,103553085.39
"673",673,73,6,-1,1,0,0.548144769459032,0.6,1,50,50,50357.51,0.2988,50717572.02
"674",674,74,6,-1,1,0,0.453844105871394,0.6,1,50,50,43216.7,0.2817,37353658.69
"675",675,75,6,-1,1,0,0.558996635023504,0.6,1,50,50,43580.66,0.2889,37985474.79
"676",676,76,6,-1,1,0,0.454580429312773,0.6,1,50,50,58712.55,0.3365,68943269.65
"677",677,77,6,-1,1,0,0.634107049414888,0.6,1,50,50,48809.7,0.2817,47647736.53
"678",678,78,6,-1,1,0,0.648295199521817,0.6,1,50,50,45171.84,0.2842,40809900.43
"679",679,79,6,-1,1,0,0.553341567725875,0.6,1,50,50,58338.18,0.3376,68066866.11
"680",680,80,6,-1,1,0,0.456024285475723,0.6,1,50,50,65836.04,0.3972,86687677.39
"681",681,81,6,-1,1,0,0.553465276095085,0.6,1,50,50,40712.5,0.2253,33150150.83
"682",682,82,6,-1,1,0,0.686336311371997,0.6,1,50,50,36365.65,0.2402,26449204.71
"683",683,83,6,-1,1,0,0.459957177820615,0.6,1,50,50,52778.78,0.301,55711991.46
"684",684,84,6,-1,1,0,0.675663099298254,0.6,1,50,50,38727.76,0.2428,29996786.57
"685",685,85,6,-1,1,0,0.504711415292695,0.6,1,50,50,61125.32,0.3588,74726084.95
"686",686,86,6,-1,1,0,0.501379931136034,0.6,1,50,50,45614.08,0.2916,41612881.55
"687",687,87,6,-1,1,0,0.485702667897567,0.6,1,50,50,61121.17,0.3386,74715952.58
"688",688,88,6,-1,1,0,0.575899258255959,0.6,1,50,50,45206.37,0.2967,40872312.62
"689",689,89,6,-1,1,0,0.552766245277599,0.6,1,50,50,38688.86,0.236,29936550.18
"690",690,90,6,-1,1,0,0.460161498305388,0.6,1,50,50,43208.59,0.2792,37339653.25
"691",691,91,6,-1,1,0,0.588629191066138,0.6,1,50,50,45781.24,0.2907,41918437.87
"692",692,92,6,-1,1,0,0.417626802623272,0.6,1,50,50,72919.12,0.4039,106343968.63
"693",693,93,6,-1,1,0,0.62057726609055,0.6,1,50,50,42541.67,0.2657,36195867.73
"694",694,94,6,-1,1,0,0.473776828520931,0.6,1,50,50,52359.42,0.335,54830184.73
"695",695,95,6,-1,1,0,0.670821287971921,0.6,1,50,50,41381.71,0.2682,34248923.31
"696",696,96,6,-1,1,0,0.441152062336914,0.6,1,50,50,68417.99,0.4063,93620428.72
"697",697,97,6,-1,1,0,0.475551185500808,0.6,1,50,50,60794.32,0.3628,73918984.28
"698",698,98,6,-1,1,0,0.474660712433979,0.6,1,50,50,58634.23,0.3432,68759458.56
"699",699,99,6,-1,1,0,0.468977547320537,0.6,1,50,50,72385.89,0.4097,104794333.12
"700",700,100,6,-1,1,0,0.442678755591624,0.6,1,50,50,67428.34,0.3745,90931626.24
"701",701,101,6,-1,1,0,0.663261733949184,0.6,1,50,50,37550.49,0.2304,28200785.02
"702",702,102,6,-1,1,0,0.47682828719262,0.6,1,50,50,69182.49,0.3926,95724341.6
"703",703,103,6,-1,1,0,0.449899136880413,0.6,1,50,50,50539.95,0.3112,51085722.59
"704",704,104,6,-1,1,0,0.632792580360547,0.6,1,50,50,51182.05,0.315,52392040.33
"705",705,105,6,-1,1,0,0.608199606509879,0.6,1,50,50,45461.39,0.2683,41334767.59
"706",706,106,6,-1,1,0,0.523556360113435,0.6,1,50,50,50837.44,0.2832,51688900.6
"707",707,107,6,-1,1,0,0.41351360429544,0.6,1,50,50,54629.89,0.3594,59688499.21
"708",708,108,6,-1,1,0,0.43556056835223,0.6,1,50,50,64058.35,0.4103,82069454.27
"709",709,109,6,-1,1,0,0.687911281036213,0.6,1,50,50,47513.08,0.2887,45149859.19
"710",710,110,6,-1,1,0,0.575426745507866,0.6,1,50,50,53770.34,0.3351,57824988.16
"711",711,111,6,-1,1,0,0.563814159645699,0.6,1,50,50,61832.91,0.3361,76466177.12
"712",712,112,6,-1,1,0,0.454354628385045,0.6,1,50,50,60340.79,0.3758,72820220.5
"713",713,113,6,-1,1,0,0.512286954862066,0.6,1,50,50,43912.93,0.2699,38566913.79
"714",714,114,6,-1,1,0,0.401370865292847,0.6,1,50,50,71306.28,0.4101,101691723.08
"715",715,115,6,-1,1,0,0.560616699885577,0.6,1,50,50,50691.71,0.3224,51392993.96
"716",716,116,6,-1,1,0,0.502617467241362,0.6,1,50,50,58665.44,0.3408,68832673.98
"717",717,117,6,-1,1,0,0.40301665533334,0.6,1,50,50,62155.59,0.3525,77266340.99
"718",718,118,6,-1,1,0,0.636580048082396,0.6,1,50,50,56839.55,0.3312,64614685.77
"719",719,119,6,-1,1,0,0.418668547528796,0.6,1,50,50,49790.54,0.314,49581958.28
"720",720,120,6,-1,1,0,0.690011801966466,0.6,1,50,50,38862.58,0.2572,30206009.64
"721",721,121,6,-1,1,0,0.680033087497577,0.6,1,50,50,48104.4,0.2826,46280672.35
"722",722,122,6,-1,1,0,0.410904558887705,0.6,1,50,50,62750.45,0.3698,78752380.86
"723",723,123,6,-1,1,0,0.600717839063145,0.6,1,50,50,60156.24,0.3684,72375457.79
"724",724,124,6,-1,1,0,0.655863654986024,0.6,1,50,50,53572.1,0.2925,57399392.96
"725",725,125,6,-1,1,0,0.416710973950103,0.6,1,50,50,72547,0.3996,105261333.92
"726",726,126,6,-1,1,0,0.673715600557625,0.6,1,50,50,41299.49,0.2716,34112957.05
"727",727,127,6,-1,1,0,0.605100608128123,0.6,1,50,50,56210.88,0.3366,63193269.63
"728",728,128,6,-1,1,0,0.580709034996107,0.6,1,50,50,63541.53,0.3486,80750521.11
"729",729,129,6,-1,1,0,0.569105613906868,0.6,1,50,50,55730.79,0.3331,62118417.14
"730",730,130,6,-1,1,0,0.503604587353766,0.6,1,50,50,67277.88,0.3788,90526258.42
"731",731,131,6,-1,1,0,0.650889068096876,0.6,1,50,50,52257.53,0.2745,54616980.04
"732",732,132,6,-1,1,0,0.585282301111147,0.6,1,50,50,51289.86,0.3175,52613003.08
"733",733,133,6,-1,1,0,0.402678088471293,0.6,1,50,50,72665.43,0.4183,105605298.43
"734",734,134,6,-1,1,0,0.492345290258527,0.6,1,50,50,57796.56,0.3213,66808836.74
"735",735,135,6,-1,1,0,0.587263877806254,0.6,1,50,50,55512.36,0.3158,61632446.05
"736",736,136,6,-1,1,0,0.520882327645086,0.6,1,50,50,49809.36,0.2948,49619443.67
"737",737,137,6,-1,1,0,0.664580726786517,0.6,1,50,50,52615.63,0.3033,55368084.8
"738",738,138,6,-1,1,0,0.492775788367726,0.6,1,50,50,62386.8,0.3694,77842256.94
"739",739,139,6,-1,1,0,0.634175278805196,0.6,1,50,50,41045.17,0.2481,33694112.2
"740",740,140,6,-1,1,0,0.641369664738886,0.6,1,50,50,52532.27,0.3428,55192794.86
"741",741,141,6,-1,1,0,0.521944094542414,0.6,1,50,50,56612.9,0.3375,64100406.51
"742",742,142,6,-1,1,0,0.465384386922233,0.6,1,50,50,61950.35,0.3807,76756924.39
"743",743,143,6,-1,1,0,0.649552322598174,0.6,1,50,50,49409.59,0.2736,48826157.88
"744",744,144,6,-1,1,0,0.682620490342379,0.6,1,50,50,45829.42,0.2542,42006715.01
"745",745,145,6,-1,1,0,0.667712173820473,0.6,1,50,50,46663.08,0.2877,43548854.52
"746",746,146,6,-1,1,0,0.570763323782012,0.6,1,50,50,55288.29,0.3615,61135896.6
"747",747,147,6,-1,1,0,0.524815872660838,0.6,1,50,50,58860.87,0.3567,69292050.23
"748",748,148,6,-1,1,0,0.411803603009321,0.6,1,50,50,68008.34,0.4389,92502699.59
"749",749,149,6,-1,1,0,0.592814501770772,0.6,1,50,50,44311.66,0.228,39270463.81
"750",750,150,6,-1,1,0,0.458169413288124,0.6,1,50,50,55688.28,0.3433,62023697.6
"751",751,151,6,-1,1,0,0.465144552453421,0.6,1,50,50,56938.8,0.3398,64840543.99
"752",752,152,6,-1,1,0,0.623472009366378,0.6,1,50,50,47701.26,0.249,45508210.8
"753",753,153,6,-1,1,0,0.580748154665343,0.6,1,50,50,52418.89,0.3122,54954801.86
"754",754,154,6,-1,1,0,0.438908231258392,0.6,1,50,50,69366.24,0.4108,96233512.83
"755",755,155,6,-1,1,0,0.450020416663028,0.6,1,50,50,66114.63,0.3647,87422893.75
"756",756,156,6,-1,1,0,0.687977488012984,0.6,1,50,50,39849.22,0.2621,31759200.02
"757",757,157,6,-1,1,0,0.506995754013769,0.6,1,50,50,60136.13,0.3112,72327077.52
"758",758,158,6,-1,1,0,0.675844111875631,0.6,1,50,50,39709.98,0.2247,31537652.01
"759",759,159,6,-1,1,0,0.417853593244217,0.6,1,50,50,67595.43,0.3949,91382853.16
"760",760,160,6,-1,1,0,0.433410521829501,0.6,1,50,50,72064.89,0.4297,103866964.67
"761",761,161,6,-1,1,0,0.621817628922872,0.6,1,50,50,53961.83,0.2826,58237586.07
"762",762,162,6,-1,1,0,0.415903335390613,0.6,1,50,50,72270.1,0.3533,104459352.6
"763",763,163,6,-1,1,0,0.404598029400222,0.6,1,50,50,58337.23,0.3523,68064650.62
"764",764,164,6,-1,1,0,0.48346018246375,0.6,1,50,50,85600.23,0.439,146547991.09
"765",765,165,6,-1,1,0,0.504993146215565,0.6,1,50,50,57075.05,0.3428,65151227.38
"766",766,166,6,-1,1,0,0.676538036088459,0.6,1,50,50,45040.18,0.2521,40572349.93
"767",767,167,6,-1,1,0,0.423025651625358,0.6,1,50,50,49493.95,0.3503,48993015.14
"768",768,168,6,-1,1,0,0.615895288926549,0.6,1,50,50,41318.86,0.2841,34144955.99
"769",769,169,6,-1,1,0,0.6074713898357,0.6,1,50,50,50479.44,0.3073,50963472.12
"770",770,170,6,-1,1,0,0.504967472096905,0.6,1,50,50,47984.99,0.3306,46051182.27
"771",771,171,6,-1,1,0,0.647103898832574,0.6,1,50,50,49370.29,0.2905,48748506.13
"772",772,172,6,-1,1,0,0.492064130282961,0.6,1,50,50,49841.29,0.2917,49683088.59
"773",773,173,6,-1,1,0,0.470695048663765,0.6,1,50,50,54962.37,0.3633,60417233.8
"774",774,174,6,-1,1,0,0.629253877047449,0.6,1,50,50,46529.61,0.3217,43300084.28
"775",775,175,6,-1,1,0,0.676303102797829,0.6,1,50,50,42643.73,0.2806,36369752.52
"776",776,176,6,-1,1,0,0.468127786344849,0.6,1,50,50,92029.3,0.4708,169387828.33
"777",777,177,6,-1,1,0,0.452554580941796,0.6,1,50,50,53297.54,0.3326,56812550.23
"778",778,178,6,-1,1,0,0.440040623093955,0.6,1,50,50,61373.53,0.381,75334214.9
"779",779,179,6,-1,1,0,0.446347137005068,0.6,1,50,50,81338,0.4493,132317410.27
"780",780,180,6,-1,1,0,0.56646669532638,0.6,1,50,50,35386.94,0.2475,25044714.92
"781",781,181,6,-1,1,0,0.522149872500449,0.6,1,50,50,55083.63,0.3063,60684117.93
"782",782,182,6,-1,1,0,0.563774846843444,0.6,1,50,50,44429.91,0.2845,39480332.14
"783",783,183,6,-1,1,0,0.669553735572845,0.6,1,50,50,55417.72,0.2977,61422473.46
"784",784,184,6,-1,1,0,0.548954068752937,0.6,1,50,50,60026.13,0.3486,72062718.31
"785",785,185,6,-1,1,0,0.68969426844269,0.6,1,50,50,42440.83,0.2579,36024480.4
"786",786,186,6,-1,1,0,0.5458188717952,0.6,1,50,50,52482.84,0.3428,55088959.7
"787",787,187,6,-1,1,0,0.625702747073956,0.6,1,50,50,41209.84,0.2559,33965011.44
"788",788,188,6,-1,1,0,0.612849198374897,0.6,1,50,50,55805.2,0.2966,62284407.87
"789",789,189,6,-1,1,0,0.544277322944254,0.6,1,50,50,63265.08,0.3835,80049401.23
"790",790,190,6,-1,1,0,0.427769819647074,0.6,1,50,50,86118.04,0.4797,148326340.63
"791",791,191,6,-1,1,0,0.640303889405914,0.6,1,50,50,45615.43,0.2616,41615352.26
"792",792,192,6,-1,1,0,0.692768106446601,0.6,1,50,50,39662.01,0.2556,31461498.31
"793",793,193,6,-1,1,0,0.605530741903931,0.6,1,50,50,61031.98,0.3571,74498052.38
"794",794,194,6,-1,1,0,0.574818379152566,0.6,1,50,50,50648.64,0.3025,51305699.28
"795",795,195,6,-1,1,0,0.696804533037357,0.6,1,50,50,45564.92,0.2567,41523234.64
"796",796,196,6,-1,1,0,0.437673720810562,0.6,1,50,50,50602.76,0.3044,51212792.29
"797",797,197,6,-1,1,0,0.407936003175564,0.6,1,50,50,60776.46,0.3532,73875556.22
"798",798,198,6,-1,1,0,0.40982904441189,0.6,1,50,50,76016.39,0.4451,115569821.54
"799",799,199,6,-1,1,0,0.430096915434115,0.6,1,50,50,48247.36,0.3177,46556161.73
"800",800,200,6,-1,1,0,0.53149150442332,0.6,1,50,50,52612.01,0.323,55360469.04
"801",801,1,8,-1,1,0,0.677388165867887,0.6,1,50,50,49626.2,0.3135,49255185.44
"802",802,2,8,-1,1,0,0.572735340916552,0.6,1,50,50,47157.4,0.2854,44476398.22
"803",803,3,8,-1,1,0,0.618599259667098,0.6,1,50,50,55105.66,0.3325,60732685.03
"804",804,4,8,-1,1,0,0.441842269874178,0.6,1,50,50,55233.43,0.3501,61014627.7
"805",805,5,8,-1,1,0,0.659734071348794,0.6,1,50,50,35273.78,0.2177,24884792.62
"806",806,6,8,-1,1,0,0.513973793876357,0.6,1,50,50,59817.33,0.3326,71562268.94
"807",807,7,8,-1,1,0,0.5313275487395,0.6,1,50,50,62853.6,0.3367,79011499.61
"808",808,8,8,-1,1,0,0.43571801527869,0.6,1,50,50,60125.38,0.3669,72301230.4
"809",809,9,8,-1,1,0,0.604441429977305,0.6,1,50,50,39346.32,0.2514,30962665.28
"810",810,10,8,-1,1,0,0.535431524529122,0.6,1,50,50,53105.46,0.3129,56403801.17
"811",811,11,8,-1,1,0,0.478920131665655,0.6,1,50,50,49580.63,0.3086,49164768.5
"812",812,12,8,-1,1,0,0.626802468206733,0.6,1,50,50,49674.39,0.3018,49350902.63
"813",813,13,8,-1,1,0,0.565145975886844,0.6,1,50,50,51953.49,0.3325,53983308.95
"814",814,14,8,-1,1,0,0.644900587759912,0.6,1,50,50,47795.53,0.3071,45688251.38
"815",815,15,8,-1,1,0,0.444698874582537,0.6,1,50,50,58444.58,0.3767,68315378.1
"816",816,16,8,-1,1,0,0.55218671078328,0.6,1,50,50,55565.72,0.3003,61750988.39
"817",817,17,8,-1,1,0,0.491243025008589,0.6,1,50,50,59510.5,0.3765,70829990.74
"818",818,18,8,-1,1,0,0.489127439144067,0.6,1,50,50,53458.13,0.3155,57155442.67
"819",819,19,8,-1,1,0,0.433135637524538,0.6,1,50,50,60352.06,0.3272,72847418.34
"820",820,20,8,-1,1,0,0.56210984045174,0.6,1,50,50,42743.28,0.2988,36539755.67
"821",821,21,8,-1,1,0,0.657441293098964,0.6,1,50,50,45683.75,0.2767,41740092.37
"822",822,22,8,-1,1,0,0.602815629797988,0.6,1,50,50,50841.05,0.3182,51696243.76
"823",823,23,8,-1,1,0,0.617309944913722,0.6,1,50,50,37144.21,0.2434,27593853.17
"824",824,24,8,-1,1,0,0.490793413645588,0.6,1,50,50,45297.72,0.2994,41037662.66
"825",825,25,8,-1,1,0,0.571586558967829,0.6,1,50,50,49033.09,0.3041,48084872.84
"826",826,26,8,-1,1,0,0.643654132890515,0.6,1,50,50,38849.07,0.2299,30184999.6
"827",827,27,8,-1,1,0,0.642003739299253,0.6,1,50,50,43365.05,0.2832,37610545.61
"828",828,28,8,-1,1,0,0.623121256683953,0.6,1,50,50,46334.65,0.3058,42938001.33
"829",829,29,8,-1,1,0,0.457347827241756,0.6,1,50,50,54640.09,0.3355,59710781.89
"830",830,30,8,-1,1,0,0.606091374368407,0.6,1,50,50,46135.83,0.2908,42570302.92
"831",831,31,8,-1,1,0,0.564324618666433,0.6,1,50,50,47488.39,0.259,45102950.27
"832",832,32,8,-1,1,0,0.551779770012945,0.6,1,50,50,69229.56,0.3322,95854652.09
"833",833,33,8,-1,1,0,0.652599837863818,0.6,1,50,50,46062.41,0.2628,42434906.75
"834",834,34,8,-1,1,0,0.547528285719454,0.6,1,50,50,54929.04,0.3073,60343988.28
