"","o","nn","CP","RCC_VAR","NUMB_ME","NUMB_ME_AD","DENS","COR","Q_VAR","NUMB_PRO","NUMB_RES","EUCD","MAPE","MSE"
"1103",1103,103,10,5.17114405543543,1,0,0.428024809923954,0.6,1,50,50,274.99,0.0312,1512.44
"1104",1104,104,10,5.4118532857392,1,0,0.646420139353722,0.6,1,50,50,478.86,0.0113,4586.18
"1105",1105,105,10,5.20838584704325,1,0,0.439855806040578,0.6,1,50,50,5.5,0.0157,0.61
"1106",1106,106,10,5.62331142020412,1,0,0.659891757578589,0.6,1,50,50,1681.6,0.0138,56555.51
"1107",1107,107,10,5.95667550922371,1,0,0.411161642125808,0.6,1,50,50,219.98,0.1897,967.81
"1108",1108,108,10,5.52517515630461,1,0,0.67105197282508,0.6,1,50,50,63.89,5e-04,81.63
"1109",1109,109,10,5.45792712457478,1,0,0.645794510957785,0.6,1,50,50,1788.31,0.0113,63960.86
"1110",1110,110,10,5.71825585095212,1,0,0.461158635769971,0.6,1,50,50,562.88,0.0271,6336.76
"1111",1111,111,10,5.3432033804711,1,0,0.499689124478027,0.6,1,50,50,177.01,0.0047,626.69
"1112",1112,112,10,5.91114952904172,1,0,0.484729298157617,0.6,1,50,50,639.67,0.0365,8183.48
"1113",1113,113,10,5.19129212410189,1,0,0.427678549243137,0.6,1,50,50,14.45,0.0156,4.18
"1114",1114,114,10,5.94329747115262,1,0,0.480817895266227,0.6,1,50,50,488.46,0.0049,4771.9
"1115",1115,115,10,5.8917596898973,1,0,0.499035809398629,0.6,1,50,50,218.04,0.0034,950.81
"1116",1116,116,10,5.28047926095314,1,0,0.418001443101093,0.6,1,50,50,34.72,0.0165,24.11
"1117",1117,117,10,5.84334082435817,1,0,0.636253641545772,0.6,1,50,50,2188.65,0.0143,95804.16
"1118",1118,118,10,5.91423582774587,1,0,0.467235397873446,0.6,1,50,50,265.09,0.0039,1405.43
"1119",1119,119,10,5.0412636664696,1,0,0.545852577174082,0.6,1,50,50,249.84,0.0073,1248.42
"1120",1120,120,10,5.37270440789871,1,0,0.536062311357819,0.6,1,50,50,349.25,0.0027,2439.48
"1121",1121,121,10,5.70390749094076,1,0,0.621476195030846,0.6,1,50,50,28.97,2e-04,16.79
"1122",1122,122,10,5.74508245941252,1,0,0.48145941561088,0.6,1,50,50,193.24,0.0126,746.8
"1123",1123,123,10,5.48953965259716,1,0,0.566635943693109,0.6,1,50,50,1008.68,0.0141,20348.81
"1124",1124,124,10,5.45747552672401,1,0,0.543029639567248,0.6,1,50,50,1094.37,0.0125,23953.08
"1125",1125,125,10,5.54163503157906,1,0,0.607650906313211,0.6,1,50,50,291.68,0.0075,1701.52
"1126",1126,126,10,5.20460700942203,1,0,0.586053395131603,0.6,1,50,50,3084.4,0.0227,190270.04
"1127",1127,127,10,5.8780108159408,1,0,0.58083269558847,0.6,1,50,50,99.93,0.0031,199.71
"1128",1128,128,10,5.58015806414187,1,0,0.654954755282961,0.6,1,50,50,272.48,0.0035,1484.91
"1129",1129,129,10,5.77997974911705,1,0,0.436656538862735,0.6,1,50,50,754.93,0.0253,11398.49
"1130",1130,130,10,5.17976853437722,1,0,0.62535098681692,0.6,1,50,50,327,0.0031,2138.53
"1131",1131,131,10,5.54430184001103,1,0,0.688489913707599,0.6,1,50,50,2469.12,0.0287,121930.75
"1132",1132,132,10,5.60277765523642,1,0,0.450920838979073,0.6,1,50,50,128.95,0.0142,332.55
"1133",1133,133,10,5.73381551564671,1,0,0.626129587320611,0.6,1,50,50,49.54,0.0016,49.08
"1134",1134,134,10,5.26352408272214,1,0,0.551145073375665,0.6,1,50,50,200.03,0.0039,800.22
"1135",1135,135,10,5.97841262980364,1,0,0.641161680733785,0.6,1,50,50,2669.67,0.0212,142542.91
"1136",1136,136,10,5.01769084692933,1,0,0.435184737434611,0.6,1,50,50,70.68,0.0162,99.92
"1137",1137,137,10,5.31131466850638,1,0,0.629411048488691,0.6,1,50,50,1001.7,0.0077,20068.11
"1138",1138,138,10,5.57026418764144,1,0,0.455868064681999,0.6,1,50,50,713.49,0.0059,10181.39
"1139",1139,139,10,5.45737256784923,1,0,0.696820624126121,0.6,1,50,50,656.92,0.0062,8630.75
"1140",1140,140,10,5.64596129581332,1,0,0.5668476767838,0.6,1,50,50,5374.47,0.05,577699.4
"1141",1141,141,10,5.56715077604167,1,0,0.604956525797024,0.6,1,50,50,147.44,0.0017,434.8
"1142",1142,142,10,5.60877083591186,1,0,0.559491348918527,0.6,1,50,50,7166.56,0.0552,1027191.24
"1143",1143,143,10,5.44079693523236,1,0,0.466371688013896,0.6,1,50,50,5328.57,0.0493,567872.5
"1144",1144,144,10,5.94823819561861,1,0,0.558667564019561,0.6,1,50,50,65.64,0.0096,86.17
"1145",1145,145,10,5.06376457586884,1,0,0.543085757247172,0.6,1,50,50,1389.89,0.0173,38635.75
"1146",1146,146,10,5.01546937087551,1,0,0.451101487432607,0.6,1,50,50,3921.41,0.0651,307548.6
"1147",1147,147,10,5.40329645737074,1,0,0.686232109856792,0.6,1,50,50,682.82,0.0185,9324.88
"1148",1148,148,10,5.36511679831892,1,0,0.405679806834087,0.6,1,50,50,241.95,0.0075,1170.76
"1149",1149,149,10,5.41589621338062,1,0,0.417801058059558,0.6,1,50,50,49.64,0.0128,49.27
"1150",1150,150,10,5.66894200188108,1,0,0.64792622954119,0.6,1,50,50,783.6,0.0187,12280.69
"1151",1151,151,10,5.77925473824143,1,0,0.668820162303746,0.6,1,50,50,454.18,0.0041,4125.55
"1152",1152,152,10,5.03107488597743,1,0,0.689254296896979,0.6,1,50,50,1151.49,0.0143,26518.61
"1153",1153,153,10,5.65086348867044,1,0,0.644548938982189,0.6,1,50,50,33.81,0.0014,22.87
"1154",1154,154,10,5.19740470219404,1,0,0.674300690926611,0.6,1,50,50,940.56,0.0061,17693.18
"1155",1155,155,10,5.247784310719,1,0,0.610177178820595,0.6,1,50,50,4830.03,0.0357,466582.98
"1156",1156,156,10,5.90038203401491,1,0,0.41416659289971,0.6,1,50,50,2585.98,0.0328,133746.05
"1157",1157,157,10,5.89980699075386,1,0,0.424899731599726,0.6,1,50,50,0.45,0.0126,0
"1158",1158,158,10,5.27756072743796,1,0,0.632927614636719,0.6,1,50,50,303.07,0.0069,1837
"1159",1159,159,10,5.26056983601302,1,0,0.424128355458379,0.6,1,50,50,90.63,0.0087,164.29
"1160",1160,160,10,5.13648596196435,1,0,0.471305306116119,0.6,1,50,50,1767.97,0.0236,62514.06
"1161",1161,161,10,5.68707443890162,1,0,0.569380223215558,0.6,1,50,50,842.74,0.0086,14204.05
"1162",1162,162,10,5.55690979887731,1,0,0.646856820653193,0.6,1,50,50,879.17,0.0124,15458.63
"1163",1163,163,10,5.13333389768377,1,0,0.413475358020514,0.6,1,50,50,814.95,0.0111,13282.72
"1164",1164,164,10,5.80515970708802,1,0,0.484528951114044,0.6,1,50,50,1508.89,0.0191,45535.12
"1165",1165,165,10,5.97673569573089,1,0,0.612132872617803,0.6,1,50,50,228.45,0.002,1043.77
"1166",1166,166,10,5.37030932237394,1,0,0.603198526939377,0.6,1,50,50,969.93,0.0135,18815.24
"1167",1167,167,10,5.43490741588175,1,0,0.547872506803833,0.6,1,50,50,125.97,0.003,317.35
"1168",1168,168,10,5.02134267124347,1,0,0.469882130553015,0.6,1,50,50,312.47,0.0044,1952.78
"1169",1169,169,10,5.77973114070483,1,0,0.610115628619678,0.6,1,50,50,37.1,3e-04,27.53
"1170",1170,170,10,5.88725169375539,1,0,0.652244793437421,0.6,1,50,50,907.48,0.0127,16470.34
"1171",1171,171,10,5.20950958877802,1,0,0.516603144374676,0.6,1,50,50,1282.87,0.0171,32915.35
"1172",1172,172,10,5.58861428382806,1,0,0.480310844327323,0.6,1,50,50,251.87,0.006,1268.81
"1173",1173,173,10,5.45653920038603,1,0,0.417490281537175,0.6,1,50,50,299.91,0.0142,1798.91
"1174",1174,174,10,5.83116552699357,1,0,0.595270166872069,0.6,1,50,50,1944.22,0.0215,75599.66
"1175",1175,175,10,5.85162638733163,1,0,0.525208340608515,0.6,1,50,50,5750.54,0.1032,661373.85
"1176",1176,176,10,5.50285202055238,1,0,0.419950377661735,0.6,1,50,50,225.77,0.0813,1019.4
"1177",1177,177,10,5.46442892844789,1,0,0.60653655952774,0.6,1,50,50,1643.88,0.0149,54046.73
"1178",1178,178,10,5.12867059488781,1,0,0.697682695672847,0.6,1,50,50,3151.2,0.023,198601.44
"1179",1179,179,10,5.23042722605169,1,0,0.525950523489155,0.6,1,50,50,2858.07,0.0279,163370.92
"1180",1180,180,10,5.89371560886502,1,0,0.601165679469705,0.6,1,50,50,118.3,0.0099,279.9
"1181",1181,181,10,5.7079052310437,1,0,0.687541961041279,0.6,1,50,50,352.48,0.0031,2484.79
"1182",1182,182,10,5.75109622371383,1,0,0.520950664533302,0.6,1,50,50,125.35,0.0047,314.28
"1183",1183,183,10,5.83731351676397,1,0,0.679071785672568,0.6,1,50,50,2625.07,0.0219,137819.67
"1184",1184,184,10,5.05836815503426,1,0,0.619793756585568,0.6,1,50,50,2131.23,0.0158,90842.57
"1185",1185,185,10,5.2336629726924,1,0,0.48182183932513,0.6,1,50,50,24.7,0.0062,12.2
"1186",1186,186,10,5.12210578355007,1,0,0.551691347220913,0.6,1,50,50,70.16,0.0017,98.45
"1187",1187,187,10,5.12841969472356,1,0,0.601424689567648,0.6,1,50,50,43.16,0.0019,37.26
"1188",1188,188,10,5.4138331071008,1,0,0.454259305959567,0.6,1,50,50,4944.73,0.0525,489006.51
"1189",1189,189,10,5.66986947273836,1,0,0.434340279409662,0.6,1,50,50,139.08,0.0252,386.84
"1190",1190,190,10,5.52936405991204,1,0,0.692042974173091,0.6,1,50,50,1389.85,0.0128,38633.52
"1191",1191,191,10,5.94714471325278,1,0,0.400282948324457,0.6,1,50,50,2460.84,0.0792,121114.61
"1192",1192,192,10,5.36450352682732,1,0,0.545769511116669,0.6,1,50,50,390.9,0.0223,3056.11
"1193",1193,193,10,5.21364432829432,1,0,0.608131631161086,0.6,1,50,50,1286.55,0.0129,33104.43
"1194",1194,194,10,5.52812098665163,1,0,0.640284879808314,0.6,1,50,50,125.79,0.0036,316.45
"1195",1195,195,10,5.24639641935937,1,0,0.455911668320186,0.6,1,50,50,2009.9,0.0526,80794.05
"1196",1196,196,10,5.14450560347177,1,0,0.515524458885193,0.6,1,50,50,3210.9,0.0335,206197.78
"1197",1197,197,10,5.23687115730718,1,0,0.63900181830395,0.6,1,50,50,118.27,0.0035,279.76
"1198",1198,198,10,5.14966530562378,1,0,0.460075491387397,0.6,1,50,50,646.39,0.0092,8356.4
"1199",1199,199,10,5.3496171454899,1,0,0.586061453493312,0.6,1,50,50,4226.37,0.0343,357243.34
"1200",1200,200,10,5.41468970710412,1,0,0.459388080541976,0.6,1,50,50,1692.86,0.0236,57315.18
"1201",1201,1,12,5.03586412267759,1,0,0.673252464435063,0.6,1,50,50,4946.75,0.0371,489406.63
"1202",1202,2,12,5.48572755465284,1,0,0.545966213359497,0.6,1,50,50,3828.33,0.0318,293122.56
"1203",1203,3,12,5.27766332612373,1,0,0.472410389222205,0.6,1,50,50,574.94,0.0172,6611.01
"1204",1204,4,12,5.37025117059238,1,0,0.452414557756856,0.6,1,50,50,51.66,0.0171,53.38
"1205",1205,5,12,5.45452864049003,1,0,0.543576565245166,0.6,1,50,50,577.4,0.2244,6667.9
"1206",1206,6,12,5.68426424381323,1,0,0.608380502159707,0.6,1,50,50,1927.84,0.0168,74331.58
"1207",1207,7,12,5.5441592852585,1,0,0.44241947196424,0.6,1,50,50,11068.94,0.1067,2450428.38
"1208",1208,8,12,5.99989768234082,1,0,0.635778358438984,0.6,1,50,50,39.7,4e-04,31.53
"1209",1209,9,12,5.04397994838655,1,0,0.5233407656895,0.6,1,50,50,99.93,0.0018,199.72
"1210",1210,10,12,5.15130784991197,1,0,0.636064440757036,0.6,1,50,50,92.65,0.006,171.69
"1211",1211,11,12,5.10081151640043,1,0,0.561879217904061,0.6,1,50,50,605.84,0.0175,7340.83
"1212",1212,12,12,5.44688428053632,1,0,0.62020057644695,0.6,1,50,50,1029.69,0.0066,21205.27
"1213",1213,13,12,5.77982032787986,1,0,0.465108465496451,0.6,1,50,50,1440.64,0.0115,41508.6
"1214",1214,14,12,5.20076575712301,1,0,0.434214393002912,0.6,1,50,50,645.92,0.0143,8344.23
"1215",1215,15,12,5.33793050725944,1,0,0.615449353237636,0.6,1,50,50,660.06,0.0082,8713.65
"1216",1216,16,12,5.07847334071994,1,0,0.469133725157008,0.6,1,50,50,2114.47,0.0319,89419.89
"1217",1217,17,12,5.93826122651808,1,0,0.578797127632424,0.6,1,50,50,162.09,0.005,525.44
"1218",1218,18,12,5.55895413970575,1,0,0.57333526907023,0.6,1,50,50,2103.16,0.013,88465.99
"1219",1219,19,12,5.25483748037368,1,0,0.648494584532455,0.6,1,50,50,1080.74,0.0081,23360.05
"1220",1220,20,12,5.47849744744599,1,0,0.621126315672882,0.6,1,50,50,2194.25,0.019,96294.89
"1221",1221,21,12,5.00931799411774,1,0,0.433000856940635,0.6,1,50,50,789.4,0.0348,12463.15
"1222",1222,22,12,5.8781823576428,1,0,0.465266287024133,0.6,1,50,50,14.41,0.0703,4.15
"1223",1223,23,12,5.64194641076028,1,0,0.468252732791007,0.6,1,50,50,724.49,0.0211,10497.79
"1224",1224,24,12,5.93965581525117,1,0,0.418894190737046,0.6,1,50,50,384.88,0.0225,2962.63
"1225",1225,25,12,5.8783173551783,1,0,0.606919748988002,0.6,1,50,50,418.99,0.012,3511.03
"1226",1226,26,12,5.46674606972374,1,0,0.469087090832181,0.6,1,50,50,1354.46,0.0251,36691.12
"1227",1227,27,12,5.67317159520462,1,0,0.522142443200573,0.6,1,50,50,125.59,0.0061,315.45
"1228",1228,28,12,5.33336159912869,1,0,0.442425828729756,0.6,1,50,50,472.26,0.0083,4460.61
"1229",1229,29,12,5.63289007614367,1,0,0.684641337720677,0.6,1,50,50,8.5,1e-04,1.45
"1230",1230,30,12,5.44443090050481,1,0,0.520844267099164,0.6,1,50,50,930.52,0.0192,17317.38
"1231",1231,31,12,5.04849928896874,1,0,0.689552560285665,0.6,1,50,50,5606.48,0.0378,628651.44
"1232",1232,32,12,5.35017748805694,1,0,0.422762711951509,0.6,1,50,50,392.52,0.019,3081.46
"1233",1233,33,12,5.82831079442985,1,0,0.686689202417619,0.6,1,50,50,423.76,0.0037,3591.4
"1234",1234,34,12,5.37638184661046,1,0,0.590848300978541,0.6,1,50,50,555.15,0.0067,6163.92
"1235",1235,35,12,5.95450865873136,1,0,0.606456716102548,0.6,1,50,50,761.67,0.0056,11602.77
"1236",1236,36,12,5.55462510487996,1,0,0.687125211907551,0.6,1,50,50,162.67,0.001,529.25
"1237",1237,37,12,5.24844092596322,1,0,0.456362165510654,0.6,1,50,50,182.79,0.0123,668.22
"1238",1238,38,12,5.82304073357955,1,0,0.571541707683355,0.6,1,50,50,189.28,0.0014,716.53
"1239",1239,39,12,5.54404051532038,1,0,0.525592604000121,0.6,1,50,50,1075.65,0.0107,23140.5
"1240",1240,40,12,5.85595874115825,1,0,0.520789862051606,0.6,1,50,50,355,0.0027,2520.52
"1241",1241,41,12,5.67055431427434,1,0,0.514937783987261,0.6,1,50,50,45.92,0.0032,42.17
"1242",1242,42,12,5.51353035750799,1,0,0.539411141583696,0.6,1,50,50,1734.28,0.0167,60154.85
"1243",1243,43,12,5.5859404024668,1,0,0.672520544775762,0.6,1,50,50,36.64,7e-04,26.85
"1244",1244,44,12,5.34391960245557,1,0,0.403328788815998,0.6,1,50,50,631.75,0.0269,7982.08
"1245",1245,45,12,5.59992725541815,1,0,0.51425056271255,0.6,1,50,50,4.83,2e-04,0.47
"1246",1246,46,12,5.9886905674357,1,0,0.581697625573725,0.6,1,50,50,236.09,0.0048,1114.78
"1247",1247,47,12,5.33446195349097,1,0,0.60011318421457,0.6,1,50,50,640.8,0.0058,8212.6
"1248",1248,48,12,5.2131156406831,1,0,0.407177274976857,0.6,1,50,50,16737.73,0.1467,5603031.11
"1249",1249,49,12,5.52456511300988,1,0,0.626005370798521,0.6,1,50,50,248.94,0.0025,1239.39
"1250",1250,50,12,5.39172364631668,1,0,0.40351732596755,0.6,1,50,50,1365.53,0.0195,37293.25
"1251",1251,51,12,5.83935881103389,1,0,0.671445755125023,0.6,1,50,50,51.12,9e-04,52.26
"1252",1252,52,12,5.59214408579282,1,0,0.498990911315195,0.6,1,50,50,1559.89,0.0233,48665.14
"1253",1253,53,12,5.63421479263343,1,0,0.693532656924799,0.6,1,50,50,803.51,0.0061,12912.68
"1254",1254,54,12,5.2428694718983,1,0,0.625735338637605,0.6,1,50,50,105.21,0.0021,221.39
"1255",1255,55,12,5.0661504927557,1,0,0.607563368650153,0.6,1,50,50,262.55,0.0054,1378.65
"1256",1256,56,12,5.82840937166475,1,0,0.539162273867987,0.6,1,50,50,1556.9,0.013,48478.83
"1257",1257,57,12,5.82993185566738,1,0,0.478143523540348,0.6,1,50,50,7.85,0.0018,1.23
"1258",1258,58,12,5.12509945430793,1,0,0.450539247388952,0.6,1,50,50,155.11,0.0085,481.19
"1259",1259,59,12,5.12019384116866,1,0,0.574678222555667,0.6,1,50,50,381.98,0.0124,2918.16
"1260",1260,60,12,5.71841067541391,1,0,0.694821493350901,0.6,1,50,50,91.79,6e-04,168.51
"1261",1261,61,12,5.49038032512181,1,0,0.441389773320407,0.6,1,50,50,79.5,8e-04,126.4
"1262",1262,62,12,5.0973421621602,1,0,0.687749554449692,0.6,1,50,50,1740.49,0.0124,60585.78
"1263",1263,63,12,5.33458321867511,1,0,0.596972973132506,0.6,1,50,50,8.78,2e-04,1.54
"1264",1264,64,12,5.02670565340668,1,0,0.40143672937993,0.6,1,50,50,362.7,0.02,2631.08
"1265",1265,65,12,5.76097357552499,1,0,0.665588710922748,0.6,1,50,50,198.05,0.0055,784.46
"1266",1266,66,12,5.64297953620553,1,0,0.414248202601448,0.6,1,50,50,57.94,0.0063,67.14
"1267",1267,67,12,5.78747984347865,1,0,0.492275121924467,0.6,1,50,50,261.36,0.0027,1366.21
"1268",1268,68,12,5.5935878274031,1,0,0.467597247986123,0.6,1,50,50,149.07,0.002,444.45
"1269",1269,69,12,5.37977937329561,1,0,0.413451967551373,0.6,1,50,50,47.6,0.0018,45.32
"1270",1270,70,12,5.0044535365887,1,0,0.680597723368555,0.6,1,50,50,193.45,0.0038,748.48
"1271",1271,71,12,5.38867244147696,1,0,0.499427535408176,0.6,1,50,50,159.82,0.0031,510.87
"1272",1272,72,12,5.15381023939699,1,0,0.647203607857227,0.6,1,50,50,41.6,4e-04,34.61
"1273",1273,73,12,5.76831806311384,1,0,0.513903014501557,0.6,1,50,50,1771.99,0.0159,62799.04
"1274",1274,74,12,5.82382193626836,1,0,0.532183646364138,0.6,1,50,50,311.62,0.0058,1942.18
"1275",1275,75,12,5.00016330881044,1,0,0.515990778245032,0.6,1,50,50,176.65,0.0044,624.13
"1276",1276,76,12,5.82743569556624,1,0,0.409207847667858,0.6,1,50,50,173.26,0.0081,600.37
"1277",1277,77,12,5.3868193202652,1,0,0.607661080826074,0.6,1,50,50,547.1,0.0059,5986.39
"1278",1278,78,12,5.11575289792381,1,0,0.44398918163497,0.6,1,50,50,41.71,0.0134,34.79
"1279",1279,79,12,5.27253130148165,1,0,0.41434753164649,0.6,1,50,50,803.41,0.0163,12909.38
"1280",1280,80,12,5.41744042071514,1,0,0.505430760211311,0.6,1,50,50,265.99,0.0038,1414.99
"1281",1281,81,12,5.29954662267119,1,0,0.564329879707657,0.6,1,50,50,894.8,0.0096,16013.44
"1282",1282,82,12,5.50453787879087,1,0,0.576422111177817,0.6,1,50,50,415.35,0.0096,3450.24
"1283",1283,83,12,5.92948232032359,1,0,0.568532744073309,0.6,1,50,50,28.55,0.002,16.3
"1284",1284,84,12,5.84116907394491,1,0,0.659725405857898,0.6,1,50,50,226.03,0.0077,1021.82
"1285",1285,85,12,5.29277355317026,1,0,0.409089304576628,0.6,1,50,50,87.33,0.0066,152.52
"1286",1286,86,12,5.95649078395218,1,0,0.450881498726085,0.6,1,50,50,35.92,4e-04,25.81
"1287",1287,87,12,5.95191612280905,1,0,0.671949034905992,0.6,1,50,50,1486.2,0.0129,44175.52
"1288",1288,88,12,5.76467568613589,1,0,0.621846618154086,0.6,1,50,50,1188.91,0.0097,28270.17
"1289",1289,89,12,5.81853390065953,1,0,0.42017697871197,0.6,1,50,50,731.71,0.0166,10707.96
"1290",1290,90,12,5.70156688313,1,0,0.672867296985351,0.6,1,50,50,85.14,8e-04,144.98
"1291",1291,91,12,5.46627098554745,1,0,0.544220139714889,0.6,1,50,50,166.72,0.0018,555.89
"1292",1292,92,12,5.545684883371,1,0,0.485951164294966,0.6,1,50,50,106.08,0.0051,225.05
"1293",1293,93,12,5.63098647887819,1,0,0.459349506814033,0.6,1,50,50,1247.3,0.0392,31115.34
"1294",1294,94,12,5.07126074726693,1,0,0.523153807339259,0.6,1,50,50,1007.15,0.0081,20287.09
"1295",1295,95,12,5.43267654231749,1,0,0.56705210392829,0.6,1,50,50,430.94,0.0063,3714.17
"1296",1296,96,12,5.38617063849233,1,0,0.417407951969653,0.6,1,50,50,611.77,0.0226,7485.16
"1297",1297,97,12,5.01593797281384,1,0,0.599802421592176,0.6,1,50,50,54.72,0.0014,59.89
"1298",1298,98,12,5.55735082854517,1,0,0.668117627920583,0.6,1,50,50,971.85,0.0103,18890
"1299",1299,99,12,5.11129435664043,1,0,0.585679141897708,0.6,1,50,50,122.47,0.0047,299.98
"1300",1300,100,12,5.70788907981478,1,0,0.559490157361142,0.6,1,50,50,91.93,0.0078,169.01
"1301",1301,101,12,5.48699924047105,1,0,0.620463124825619,0.6,1,50,50,17.49,0.0075,6.12
"1302",1302,102,12,5.2091533311177,1,0,0.63543253117241,0.6,1,50,50,100.66,8e-04,202.65
"1303",1303,103,12,5.26504318742082,1,0,0.693100167205557,0.6,1,50,50,302.87,0.003,1834.59
"1304",1304,104,12,5.12654000055045,1,0,0.607389645255171,0.6,1,50,50,87.14,0.0036,151.88
"1305",1305,105,12,5.77419606898911,1,0,0.463189301430248,0.6,1,50,50,460.72,0.0217,4245.3
"1306",1306,106,12,5.71051539760083,1,0,0.518230365985073,0.6,1,50,50,1097.14,0.0118,24074.3
"1307",1307,107,12,5.69503670977429,1,0,0.403780522057787,0.6,1,50,50,42.99,0.006,36.97
"1308",1308,108,12,5.44228087062947,1,0,0.624161056289449,0.6,1,50,50,595.79,0.0056,7099.4
"1309",1309,109,12,5.62973596691154,1,0,0.539054104918614,0.6,1,50,50,1875,0.0214,70312.35
"1310",1310,110,12,5.50199400354177,1,0,0.428330887691118,0.6,1,50,50,3054.11,0.0375,186552.15
"1311",1311,111,12,5.7123377493117,1,0,0.465670131449588,0.6,1,50,50,478.22,0.0172,4573.9
"1312",1312,112,12,5.25535629247315,1,0,0.503846252290532,0.6,1,50,50,68.4,0.0116,93.56
"1313",1313,113,12,5.78967231558636,1,0,0.431431039283052,0.6,1,50,50,32.15,0.0031,20.67
"1314",1314,114,12,5.34884533355944,1,0,0.455200682953,0.6,1,50,50,24.62,0.0013,12.12
"1315",1315,115,12,5.20328595559113,1,0,0.482922982936725,0.6,1,50,50,561.4,0.0159,6303.3
"1316",1316,116,12,5.13583088363521,1,0,0.536968956957571,0.6,1,50,50,118.08,0.002,278.86
"1317",1317,117,12,5.76574980188161,1,0,0.667167368694209,0.6,1,50,50,289.55,0.0033,1676.76
"1318",1318,118,12,5.88975582667626,1,0,0.417880167299882,0.6,1,50,50,103.71,0.0037,215.11
"1319",1319,119,12,5.07422815449536,1,0,0.460941942618229,0.6,1,50,50,1098.5,0.0221,24134.01
"1320",1320,120,12,5.03720299503766,1,0,0.550838527060114,0.6,1,50,50,5014.7,0.0473,502943.84
"1321",1321,121,12,5.42682658252306,1,0,0.687591288122348,0.6,1,50,50,99.88,0.0019,199.54
"1322",1322,122,12,5.97827389836311,1,0,0.468968605925329,0.6,1,50,50,151.5,0.0041,459.05
"1323",1323,123,12,5.7688686165493,1,0,0.528542823251337,0.6,1,50,50,46.44,0.0029,43.14
"1324",1324,124,12,5.26313775451854,1,0,0.658744732057676,0.6,1,50,50,842.07,0.0121,14181.75
"1325",1325,125,12,5.15911001712084,1,0,0.406553236837499,0.6,1,50,50,58.96,7e-04,69.53
"1326",1326,126,12,5.74412085418589,1,0,0.420137537247501,0.6,1,50,50,296.59,0.008,1759.34
"1327",1327,127,12,5.48773533175699,1,0,0.582622253219597,0.6,1,50,50,70.61,0.0013,99.72
"1328",1328,128,12,5.16022558626719,1,0,0.601673710951582,0.6,1,50,50,279.2,0.0046,1559.01
"1329",1329,129,12,5.82011904288083,1,0,0.538975101918913,0.6,1,50,50,103.6,0.002,214.67
"1330",1330,130,12,5.26385776908137,1,0,0.680871446221135,0.6,1,50,50,1546.83,0.0095,47853.6
"1331",1331,131,12,5.8792666932568,1,0,0.520274272956885,0.6,1,50,50,42.82,0.0091,36.68
"1332",1332,132,12,5.40448019444011,1,0,0.400795041536912,0.6,1,50,50,125.58,0.1025,315.42
"1333",1333,133,12,5.11070413701236,1,0,0.692921265191399,0.6,1,50,50,210.95,0.0039,890.02
"1334",1334,134,12,5.43984311749227,1,0,0.568427669862285,0.6,1,50,50,107.55,0.0017,231.33
"1335",1335,135,12,5.0375609267503,1,0,0.41733426253777,0.6,1,50,50,900.88,0.0395,16231.67
"1336",1336,136,12,5.22879189858213,1,0,0.694323471747339,0.6,1,50,50,120.19,0.0016,288.91
"1337",1337,137,12,5.28540297737345,1,0,0.44790259024594,0.6,1,50,50,3.36,0.0141,0.23
"1338",1338,138,12,5.3370924058836,1,0,0.50351884921547,0.6,1,50,50,109.09,0.0137,238.01
"1339",1339,139,12,5.36343971733004,1,0,0.687560675875284,0.6,1,50,50,374.07,0.0037,2798.57
"1340",1340,140,12,5.23849982861429,1,0,0.697100586397573,0.6,1,50,50,365.93,0.0026,2678.13
"1341",1341,141,12,5.77594141941518,1,0,0.412688451260328,0.6,1,50,50,2345.53,0.0375,110030.6
"1342",1342,142,12,5.76471722591668,1,0,0.426892568473704,0.6,1,50,50,736.55,0.0162,10850.03
"1343",1343,143,12,5.5638741729781,1,0,0.416337089729495,0.6,1,50,50,5477.4,0.0551,600039.18
"1344",1344,144,12,5.07763023371808,1,0,0.625619653635658,0.6,1,50,50,1875.5,0.0191,70349.95
"1345",1345,145,12,5.48215510952286,1,0,0.4225496516563,0.6,1,50,50,1464.51,0.0241,42895.69
"1346",1346,146,12,5.32175161503255,1,0,0.678455960960127,0.6,1,50,50,1110.29,0.0101,24655.03
"1347",1347,147,12,5.7282034449745,1,0,0.533264031913131,0.6,1,50,50,98.87,0.0029,195.52
"1348",1348,148,12,5.49891791329719,1,0,0.572901428886689,0.6,1,50,50,6.74,0.0037,0.91
"1349",1349,149,12,5.23039817577228,1,0,0.453375575155951,0.6,1,50,50,584.98,0.017,6844.01
"1350",1350,150,12,5.15663974219933,1,0,0.667861510347575,0.6,1,50,50,136.08,0.0017,370.35
"1351",1351,151,12,5.28803012613207,1,0,0.601793060242198,0.6,1,50,50,251.01,0.002,1260.13
"1352",1352,152,12,5.69801043951884,1,0,0.662296226085164,0.6,1,50,50,260.39,0.0041,1356.07
"1353",1353,153,12,5.25309158908203,1,0,0.526328473282047,0.6,1,50,50,1055.05,0.0088,22262.74
"1354",1354,154,12,5.58681519329548,1,0,0.474357585376129,0.6,1,50,50,674.96,0.0102,9111.41
"1355",1355,155,12,5.23297201632522,1,0,0.582974103861488,0.6,1,50,50,394.37,0.0046,3110.49
"1356",1356,156,12,5.57434198376723,1,0,0.463982787006535,0.6,1,50,50,42.39,0.0044,35.94
