"","o","nn","FIRM.COSTING_SYSTEM.CP","FIRM.COSTING_SYSTEM.RC_VAR","FIRM.COSTING_SYSTEM.NUMB_Error","FIRM.COSTING_SYSTEM.Error","FIRM.PRODUCTION_ENVIRONMENT.DENS","FIRM.PRODUCTION_ENVIRONMENT.COR","FIRM.PRODUCTION_ENVIRONMENT.Q_VAR","FIRM.PRODUCTION_ENVIRONMENT.NUMB_PRO","FIRM.PRODUCTION_ENVIRONMENT.NUMB_RES","EUCD","MAPE","MSE"
"862",862,62,8,-1,1,0,0.453597969119437,0,1,50,50,68549.86,0.4088,93981677.4
"863",863,63,8,-1,1,0,0.631038848590106,0,1,50,50,52172.17,0.32,54438697.53
"864",864,64,8,-1,1,0,0.423403889127076,0,1,50,50,66858.94,0.4044,89402357.53
"865",865,65,8,-1,1,0,0.455938410921954,0,1,50,50,54341.67,0.3476,59060343.34
"866",866,66,8,-1,1,0,0.472391802072525,0,1,50,50,63113.15,0.3636,79665399.54
"867",867,67,8,-1,1,0,0.588658563839272,0,1,50,50,45320.62,0.2675,41079172.66
"868",868,68,8,-1,1,0,0.4548628002638,0,1,50,50,60064.5,0.3667,72154878.81
"869",869,69,8,-1,1,0,0.584240417485125,0,1,50,50,57576.64,0.3275,66301391.43
"870",870,70,8,-1,1,0,0.464769853861071,0,1,50,50,68048.7,0.4231,92612517.33
"871",871,71,8,-1,1,0,0.55552690604236,0,1,50,50,51149.19,0.3024,52324782.93
"872",872,72,8,-1,1,0,0.565143471374176,0,1,50,50,62886,0.3742,79092967.98
"873",873,73,8,-1,1,0,0.603055881895125,0,1,50,50,47513.13,0.2698,45149944.94
"874",874,74,8,-1,1,0,0.427943459711969,0,1,50,50,68849.01,0.4227,94803710.5
"875",875,75,8,-1,1,0,0.679427414946258,0,1,50,50,47759.86,0.2942,45620083.1
"876",876,76,8,-1,1,0,0.434635203168728,0,1,50,50,57370.2,0.3384,65826807.17
"877",877,77,8,-1,1,0,0.662481874413788,0,1,50,50,46781.48,0.2853,43770135.68
"878",878,78,8,-1,1,0,0.586290242290124,0,1,50,50,51831.97,0.3159,53731061.55
"879",879,79,8,-1,1,0,0.674501232430339,0,1,50,50,53541.76,0.2903,57334395.81
"880",880,80,8,-1,1,0,0.489366376330145,0,1,50,50,54611.28,0.3322,59647844.64
"881",881,81,8,-1,1,0,0.437937166402116,0,1,50,50,57663.83,0.3442,66502348.25
"882",882,82,8,-1,1,0,0.494148527644575,0,1,50,50,63025.05,0.3551,79443144.03
"883",883,83,8,-1,1,0,0.604979246342555,0,1,50,50,54448.81,0.2975,59293459.75
"884",884,84,8,-1,1,0,0.40970236423891,0,1,50,50,58985.57,0.3623,69585956.76
"885",885,85,8,-1,1,0,0.629696077480912,0,1,50,50,51011.29,0.2966,52043027.8
"886",886,86,8,-1,1,0,0.653134249779396,0,1,50,50,59151.82,0.3472,69978751.82
"887",887,87,8,-1,1,0,0.569015393964946,0,1,50,50,51736.05,0.2871,53532385.24
"888",888,88,8,-1,1,0,0.441565349814482,0,1,50,50,64029.43,0.3797,81995350.28
"889",889,89,8,-1,1,0,0.672846504417248,0,1,50,50,42881.53,0.2374,36776518.4
"890",890,90,8,-1,1,0,0.422131937276572,0,1,50,50,66771.19,0.4084,89167833.76
"891",891,91,8,-1,1,0,0.508353047259152,0,1,50,50,53498.06,0.2954,57240846.75
"892",892,92,8,-1,1,0,0.481638638093136,0,1,50,50,65712.11,0.3413,86361633.98
"893",893,93,8,-1,1,0,0.502272502682172,0,1,50,50,59749.49,0.3629,71400031.27
"894",894,94,8,-1,1,0,0.548731917375699,0,1,50,50,54865.4,0.3148,60204241.77
"895",895,95,8,-1,1,0,0.439857574272901,0,1,50,50,56632.62,0.302,64145074.24
"896",896,96,8,-1,1,0,0.421707005170174,0,1,50,50,67170.2,0.3842,90236726.95
"897",897,97,8,-1,1,0,0.505695603904314,0,1,50,50,73673.43,0.3626,108555481.24
"898",898,98,8,-1,1,0,0.582533519249409,0,1,50,50,60140.96,0.3384,72338713.3
"899",899,99,8,-1,1,0,0.52555501521565,0,1,50,50,64373.13,0.3216,82877998.46
"900",900,100,8,-1,1,0,0.626370946457609,0,1,50,50,62874.2,0.3713,79063304.03
"901",901,101,8,-1,1,0,0.412742601148784,0,1,50,50,79256.03,0.4601,125630369.35
"902",902,102,8,-1,1,0,0.593359941546805,0,1,50,50,56571.01,0.2977,64005585.32
"903",903,103,8,-1,1,0,0.561152495094575,0,1,50,50,56529.66,0.3289,63912043.8
"904",904,104,8,-1,1,0,0.48051659448538,0,1,50,50,69491.17,0.3885,96580461.98
"905",905,105,8,-1,1,0,0.539176575071178,0,1,50,50,58962.72,0.3266,69532051.47
"906",906,106,8,-1,1,0,0.645985330222175,0,1,50,50,54824.58,0.3162,60114700.64
"907",907,107,8,-1,1,0,0.577540662954561,0,1,50,50,48840.16,0.2278,47707225.06
"908",908,108,8,-1,1,0,0.546205338649452,0,1,50,50,55326.99,0.3188,61221513.24
"909",909,109,8,-1,1,0,0.428634740971029,0,1,50,50,72603.8,0.3782,105426224.24
"910",910,110,8,-1,1,0,0.498155324417166,0,1,50,50,60565.39,0.3411,73363320.53
"911",911,111,8,-1,1,0,0.482065942138433,0,1,50,50,63260.12,0.368,80036855.46
"912",912,112,8,-1,1,0,0.425882992264815,0,1,50,50,62912.21,0.3458,79158933.23
"913",913,113,8,-1,1,0,0.623730879835784,0,1,50,50,39194.32,0.245,30723901.62
"914",914,114,8,-1,1,0,0.553504961263388,0,1,50,50,50235.12,0.2847,50471342.83
"915",915,115,8,-1,1,0,0.611022742907517,0,1,50,50,49262.1,0.2817,48535082.23
"916",916,116,8,-1,1,0,0.401138262520544,0,1,50,50,57427.2,0.3408,65957662.61
"917",917,117,8,-1,1,0,0.415110497246496,0,1,50,50,66401.01,0.431,88181871.55
"918",918,118,8,-1,1,0,0.694985890341923,0,1,50,50,49204.93,0.3091,48422493.57
"919",919,119,8,-1,1,0,0.418365428573452,0,1,50,50,53839.23,0.303,57973243.69
"920",920,120,8,-1,1,0,0.587354212999344,0,1,50,50,44558.65,0.2687,39709458.38
"921",921,121,8,-1,1,0,0.533623488503508,0,1,50,50,45152.88,0.2886,40775648.71
"922",922,122,8,-1,1,0,0.510640203626826,0,1,50,50,64124.69,0.377,82239529.6
"923",923,123,8,-1,1,0,0.629831204935908,0,1,50,50,52919.57,0.3184,56009614.77
"924",924,124,8,-1,1,0,0.695610036677681,0,1,50,50,46325.07,0.2472,42920240.58
"925",925,125,8,-1,1,0,0.45756847015582,0,1,50,50,83296.53,0.4971,138766241.04
"926",926,126,8,-1,1,0,0.551800715900026,0,1,50,50,52349.05,0.3518,54808464.01
"927",927,127,8,-1,1,0,0.485001182649285,0,1,50,50,64528.71,0.3696,83279081.61
"928",928,128,8,-1,1,0,0.474593483144417,0,1,50,50,70017.11,0.3964,98047900.38
"929",929,129,8,-1,1,0,0.587672072229907,0,1,50,50,45544.02,0.2496,41485155.01
"930",930,130,8,-1,1,0,0.50233369783964,0,1,50,50,43531.26,0.2686,37899405.81
"931",931,131,8,-1,1,0,0.625123168504797,0,1,50,50,45217.62,0.2592,40892654.19
"932",932,132,8,-1,1,0,0.580956903519109,0,1,50,50,58560.86,0.34,68587485.98
"933",933,133,8,-1,1,0,0.472200535004959,0,1,50,50,66160.05,0.3454,87543049.44
"934",934,134,8,-1,1,0,0.628450445295311,0,1,50,50,54253.77,0.3115,58869438.19
"935",935,135,8,-1,1,0,0.482065250910819,0,1,50,50,54356.65,0.3273,59092899.85
"936",936,136,8,-1,1,0,0.558466655388475,0,1,50,50,58256.16,0.3363,67875614.38
"937",937,137,8,-1,1,0,0.50306605049409,0,1,50,50,54659.76,0.2945,59753780.11
"938",938,138,8,-1,1,0,0.566384464665316,0,1,50,50,48083.74,0.2798,46240925.35
"939",939,139,8,-1,1,0,0.486880529951304,0,1,50,50,55454.91,0.3065,61504948.47
"940",940,140,8,-1,1,0,0.495887788548134,0,1,50,50,72866.04,0.425,106189205.88
"941",941,141,8,-1,1,0,0.569394882395864,0,1,50,50,54036.95,0.3042,58399848.7
"942",942,142,8,-1,1,0,0.689306990569457,0,1,50,50,44167.32,0.2386,39015046.62
"943",943,143,8,-1,1,0,0.501812669588253,0,1,50,50,52684.73,0.3142,55513611.39
"944",944,144,8,-1,1,0,0.469200640474446,0,1,50,50,67526.29,0.3953,91196009.66
"945",945,145,8,-1,1,0,0.54232490437571,0,1,50,50,56405.47,0.3173,63631539.4
"946",946,146,8,-1,1,0,0.641470786603168,0,1,50,50,44194.77,0.2657,39063553.56
"947",947,147,8,-1,1,0,0.687039001937956,0,1,50,50,39246.61,0.2418,30805927.22
"948",948,148,8,-1,1,0,0.643938680691645,0,1,50,50,48272.71,0.2646,46605088.56
"949",949,149,8,-1,1,0,0.524308685027063,0,1,50,50,50487.3,0.3201,50979340.11
"950",950,150,8,-1,1,0,0.681567389355041,0,1,50,50,41227.37,0.2468,33993920.64
"951",951,151,8,-1,1,0,0.660061771352775,0,1,50,50,46070.75,0.2545,42450286.09
"952",952,152,8,-1,1,0,0.529445468168706,0,1,50,50,60676.32,0.3389,73632318.78
"953",953,153,8,-1,1,0,0.509771755477413,0,1,50,50,60403.88,0.3702,72972574.47
"954",954,154,8,-1,1,0,0.605391833023168,0,1,50,50,48321.64,0.2667,46699627.38
"955",955,155,8,-1,1,0,0.693881248193793,0,1,50,50,32141.76,0.1744,20661855.64
"956",956,156,8,-1,1,0,0.468223752849735,0,1,50,50,71904.71,0.4036,103405732.64
"957",957,157,8,-1,1,0,0.683863089396618,0,1,50,50,53322.95,0.311,56866733.55
"958",958,158,8,-1,1,0,0.545493504474871,0,1,50,50,51154.47,0.3085,52335592.08
"959",959,159,8,-1,1,0,0.488390447665006,0,1,50,50,75970.99,0.4223,115431833.56
"960",960,160,8,-1,1,0,0.427102087764069,0,1,50,50,75161.77,0.4275,112985832.51
"961",961,161,8,-1,1,0,0.454140161955729,0,1,50,50,58896.54,0.3879,69376053.09
"962",962,162,8,-1,1,0,0.465130165894516,0,1,50,50,63818.56,0.3541,81456172.69
"963",963,163,8,-1,1,0,0.660987020446919,0,1,50,50,49386.88,0.275,48781279.86
"964",964,164,8,-1,1,0,0.630165260867216,0,1,50,50,50187.87,0.2995,50376446.55
"965",965,165,8,-1,1,0,0.49782040102873,0,1,50,50,67579.58,0.3847,91339992.73
"966",966,166,8,-1,1,0,0.665033895429224,0,1,50,50,49811.3,0.2898,49623321.39
"967",967,167,8,-1,1,0,0.427881054976024,0,1,50,50,75886.19,0.4619,115174271.33
"968",968,168,8,-1,1,0,0.59546103712637,0,1,50,50,58408.96,0.3199,68232134.78
"969",969,169,8,-1,1,0,0.50771935924422,0,1,50,50,54897.44,0.3318,60274573.29
"970",970,170,8,-1,1,0,0.568780274735764,0,1,50,50,51099.59,0.3125,52223371.85
"971",971,171,8,-1,1,0,0.423117616889067,0,1,50,50,52066.86,0.3035,54219167.49
"972",972,172,8,-1,1,0,0.409718345035799,0,1,50,50,69346.52,0.4318,96178800.65
"973",973,173,8,-1,1,0,0.522117696679197,0,1,50,50,58465.1,0.3535,68363353.39
"974",974,174,8,-1,1,0,0.432751635578461,0,1,50,50,75889.75,0.473,115185069.93
"975",975,175,8,-1,1,0,0.642307746317238,0,1,50,50,48563.06,0.2902,47167410.13
"976",976,176,8,-1,1,0,0.475991417863406,0,1,50,50,65964.5,0.3751,87026295.72
"977",977,177,8,-1,1,0,0.660882624750957,0,1,50,50,43644.35,0.2467,38096593
"978",978,178,8,-1,1,0,0.459153208020143,0,1,50,50,90931.23,0.4666,165369786.54
"979",979,179,8,-1,1,0,0.529698219220154,0,1,50,50,61305.39,0.3473,75167013.9
"980",980,180,8,-1,1,0,0.568664175528102,0,1,50,50,57809.65,0.3158,66839106.62
"981",981,181,8,-1,1,0,0.694150742865168,0,1,50,50,45560.12,0.2674,41514498.25
"982",982,182,8,-1,1,0,0.56488844868727,0,1,50,50,56602.75,0.318,64077423.17
"983",983,183,8,-1,1,0,0.595308676199056,0,1,50,50,56302.27,0.2915,63398905.02
"984",984,184,8,-1,1,0,0.539965664269403,0,1,50,50,54004.7,0.3276,58330159.06
"985",985,185,8,-1,1,0,0.442966768192127,0,1,50,50,52883.77,0.3399,55933867.22
"986",986,186,8,-1,1,0,0.420780000416562,0,1,50,50,52580.26,0.3109,55293667.71
"987",987,187,8,-1,1,0,0.638802364002913,0,1,50,50,48226.01,0.2744,46514955.11
"988",988,188,8,-1,1,0,0.545688303397037,0,1,50,50,61616.94,0.3732,75932939.82
"989",989,189,8,-1,1,0,0.53203619052656,0,1,50,50,62600.86,0.3501,78377351.37
"990",990,190,8,-1,1,0,0.525176292331889,0,1,50,50,67195.89,0.3872,90305742.75
"991",991,191,8,-1,1,0,0.559416451654397,0,1,50,50,55493.49,0.3225,61590553.06
"992",992,192,8,-1,1,0,0.644749182299711,0,1,50,50,50423.88,0.2775,50851354.71
"993",993,193,8,-1,1,0,0.591472856211476,0,1,50,50,49816.81,0.2668,49634281.67
"994",994,194,8,-1,1,0,0.684595863171853,0,1,50,50,54884.11,0.3134,60245319.44
"995",995,195,8,-1,1,0,0.599486417556182,0,1,50,50,51306.66,0.3149,52647469.91
"996",996,196,8,-1,1,0,0.671214884053916,0,1,50,50,45059.58,0.2217,40607311.78
"997",997,197,8,-1,1,0,0.594832026981749,0,1,50,50,56039.99,0.3005,62809604.45
"998",998,198,8,-1,1,0,0.58748252002988,0,1,50,50,57580.25,0.3506,66309701.05
"999",999,199,8,-1,1,0,0.645295668696053,0,1,50,50,47042.52,0.2696,44259966.36
"1000",1000,200,8,-1,1,0,0.488497557700612,0,1,50,50,63275.42,0.3446,80075573.97
"1001",1001,1,10,-1,1,0,0.49985535312444,0,1,50,50,51187.67,0.2837,52403557.74
"1002",1002,2,10,-1,1,0,0.446944014495239,0,1,50,50,50529.35,0.324,51064296.23
"1003",1003,3,10,-1,1,0,0.482757458020933,0,1,50,50,62722.66,0.3528,78682642.79
"1004",1004,4,10,-1,1,0,0.602395000541583,0,1,50,50,44657.34,0.2455,39885569.19
"1005",1005,5,10,-1,1,0,0.460883952490985,0,1,50,50,71231.14,0.4054,101477497.67
"1006",1006,6,10,-1,1,0,0.628229068545625,0,1,50,50,47125.64,0.2506,44416527.86
"1007",1007,7,10,-1,1,0,0.613463166635484,0,1,50,50,47754.91,0.247,45610630.1
"1008",1008,8,10,-1,1,0,0.691485584736802,0,1,50,50,34590.19,0.2234,23929623.57
"1009",1009,9,10,-1,1,0,0.53888429091312,0,1,50,50,53634.5,0.308,57533196.55
"1010",1010,10,10,-1,1,0,0.675806466024369,0,1,50,50,41558.1,0.2372,34541513.35
"1011",1011,11,10,-1,1,0,0.462398560787551,0,1,50,50,79027.56,0.3975,124907108.22
"1012",1012,12,10,-1,1,0,0.645859071589075,0,1,50,50,53531.4,0.3062,57312218.92
"1013",1013,13,10,-1,1,0,0.581847785273567,0,1,50,50,44354.69,0.2653,39346775.79
"1014",1014,14,10,-1,1,0,0.616799910156988,0,1,50,50,52233.85,0.2979,54567497.61
"1015",1015,15,10,-1,1,0,0.401234243344516,0,1,50,50,60636.37,0.3588,73535380.18
"1016",1016,16,10,-1,1,0,0.65799321020022,0,1,50,50,53694.78,0.3199,57662591.24
"1017",1017,17,10,-1,1,0,0.45760285013821,0,1,50,50,58893.46,0.3454,69368790.06
"1018",1018,18,10,-1,1,0,0.471848687087186,0,1,50,50,53955.72,0.3213,58224402.06
"1019",1019,19,10,-1,1,0,0.484368712315336,0,1,50,50,77041.74,0.4356,118708609.18
"1020",1020,20,10,-1,1,0,0.492871232610196,0,1,50,50,50406.08,0.2994,50815453.09
"1021",1021,21,10,-1,1,0,0.686302785226144,0,1,50,50,44151.87,0.2796,38987755.79
"1022",1022,22,10,-1,1,0,0.588226445158944,0,1,50,50,40008.12,0.2536,32012985.86
"1023",1023,23,10,-1,1,0,0.447169305593707,0,1,50,50,61209.48,0.3771,74932012.96
"1024",1024,24,10,-1,1,0,0.622351006511599,0,1,50,50,42938.02,0.2763,36873472.5
"1025",1025,25,10,-1,1,0,0.44518981417641,0,1,50,50,53218.85,0.3134,56644916.46
"1026",1026,26,10,-1,1,0,0.594864845974371,0,1,50,50,42249.87,0.2297,35701022.83
"1027",1027,27,10,-1,1,0,0.696829533809796,0,1,50,50,41010.03,0.2444,33636456.04
"1028",1028,28,10,-1,1,0,0.410420575854369,0,1,50,50,62778.65,0.3476,78823188.72
"1029",1029,29,10,-1,1,0,0.423040265962482,0,1,50,50,37840.47,0.218,28638023.2
"1030",1030,30,10,-1,1,0,0.677719584223814,0,1,50,50,51997.52,0.2941,54074847.85
"1031",1031,31,10,-1,1,0,0.574489753227681,0,1,50,50,40530,0.2441,32853615.57
"1032",1032,32,10,-1,1,0,0.680943983979523,0,1,50,50,53879.04,0.2739,58059014.28
"1033",1033,33,10,-1,1,0,0.490595365967602,0,1,50,50,74918.77,0.4521,112256448.99
"1034",1034,34,10,-1,1,0,0.569107541954145,0,1,50,50,41356.47,0.2183,34207158.37
"1035",1035,35,10,-1,1,0,0.479989422508515,0,1,50,50,52782.39,0.2696,55719621.16
"1036",1036,36,10,-1,1,0,0.410654724878259,0,1,50,50,54887.01,0.3665,60251684.48
"1037",1037,37,10,-1,1,0,0.616032246360555,0,1,50,50,57458,0.3056,66028429.41
"1038",1038,38,10,-1,1,0,0.532052577985451,0,1,50,50,57458.41,0.3219,66029380.32
"1039",1039,39,10,-1,1,0,0.520349777769297,0,1,50,50,66125.34,0.3414,87451216.54
"1040",1040,40,10,-1,1,0,0.419420192600228,0,1,50,50,67451.78,0.3851,90994845.71
"1041",1041,41,10,-1,1,0,0.407207175740041,0,1,50,50,84898.83,0.4964,144156242.73
"1042",1042,42,10,-1,1,0,0.505403020442463,0,1,50,50,67163.66,0.3611,90219136.28
"1043",1043,43,10,-1,1,0,0.433333864645101,0,1,50,50,68008.36,0.4069,92502730.29
"1044",1044,44,10,-1,1,0,0.571438534837216,0,1,50,50,60082.28,0.326,72197600.87
"1045",1045,45,10,-1,1,0,0.430811608885415,0,1,50,50,56467.76,0.3398,63772165.8
"1046",1046,46,10,-1,1,0,0.685146333556622,0,1,50,50,48973.02,0.2883,47967129.71
"1047",1047,47,10,-1,1,0,0.51281899001915,0,1,50,50,48953.87,0.2829,47929635.88
"1048",1048,48,10,-1,1,0,0.4235022199573,0,1,50,50,53394.12,0.3182,57018632.22
"1049",1049,49,10,-1,1,0,0.47582134436816,0,1,50,50,54420.86,0.3304,59232598.72
"1050",1050,50,10,-1,1,0,0.621244471590035,0,1,50,50,52323.04,0.2925,54754011.06
"1051",1051,51,10,-1,1,0,0.483123890869319,0,1,50,50,47355,0.2833,44849923.56
"1052",1052,52,10,-1,1,0,0.642608817783184,0,1,50,50,41831.88,0.2477,34998126.3
"1053",1053,53,10,-1,1,0,0.550526692322455,0,1,50,50,50124.23,0.3048,50248765.01
"1054",1054,54,10,-1,1,0,0.606478694989346,0,1,50,50,47802.05,0.2799,45700724.81
"1055",1055,55,10,-1,1,0,0.404122124565765,0,1,50,50,64852.71,0.359,84117479.35
"1056",1056,56,10,-1,1,0,0.603311593434773,0,1,50,50,65398.61,0.3821,85539576.77
"1057",1057,57,10,-1,1,0,0.696823084354401,0,1,50,50,35235.35,0.2134,24830591.77
"1058",1058,58,10,-1,1,0,0.684102260577492,0,1,50,50,42622.48,0.2536,36333517.7
"1059",1059,59,10,-1,1,0,0.506004109280184,0,1,50,50,50118.34,0.2946,50236964.38
"1060",1060,60,10,-1,1,0,0.438123380509205,0,1,50,50,58415.14,0.3101,68246562.28
"1061",1061,61,10,-1,1,0,0.558105637598783,0,1,50,50,57785.65,0.2885,66783617.92
"1062",1062,62,10,-1,1,0,0.463989430223592,0,1,50,50,52982.01,0.3658,56141876.31
"1063",1063,63,10,-1,1,0,0.531464064936154,0,1,50,50,59101,0.3564,69858555.15
"1064",1064,64,10,-1,1,0,0.606079073785804,0,1,50,50,54663.28,0.3141,59761487.91
"1065",1065,65,10,-1,1,0,0.509372631181031,0,1,50,50,48107.48,0.2931,46286601.67
"1066",1066,66,10,-1,1,0,0.530587139958516,0,1,50,50,56206.87,0.3565,63184247.9
"1067",1067,67,10,-1,1,0,0.513909684820101,0,1,50,50,56075.5,0.312,62889226.51
"1068",1068,68,10,-1,1,0,0.692810411588289,0,1,50,50,37765.3,0.2274,28524363.07
"1069",1069,69,10,-1,1,0,0.471634221775457,0,1,50,50,53905.12,0.3265,58115245.95
"1070",1070,70,10,-1,1,0,0.502901655668393,0,1,50,50,47105.3,0.2663,44378192.22
"1071",1071,71,10,-1,1,0,0.510311237815767,0,1,50,50,56372.18,0.371,63556449.99
"1072",1072,72,10,-1,1,0,0.521190340165049,0,1,50,50,57012.86,0.3443,65009317.7
"1073",1073,73,10,-1,1,0,0.57000594730489,0,1,50,50,50602.33,0.3093,51211914.19
"1074",1074,74,10,-1,1,0,0.659993836795911,0,1,50,50,38793.03,0.2139,30097991.23
"1075",1075,75,10,-1,1,0,0.600343503965996,0,1,50,50,50183.45,0.2836,50367569.73
"1076",1076,76,10,-1,1,0,0.472773957136087,0,1,50,50,53053.28,0.3263,56293013.79
"1077",1077,77,10,-1,1,0,0.468413653178141,0,1,50,50,58495.88,0.3531,68435363.44
"1078",1078,78,10,-1,1,0,0.497754719248041,0,1,50,50,51266.91,0.2749,52565920.56
"1079",1079,79,10,-1,1,0,0.575869128457271,0,1,50,50,53876.49,0.3379,58053528.28
"1080",1080,80,10,-1,1,0,0.676916122366674,0,1,50,50,39582.31,0.2283,31335189.16
"1081",1081,81,10,-1,1,0,0.500644564628601,0,1,50,50,55897.46,0.3391,62490513.88
"1082",1082,82,10,-1,1,0,0.445880959997885,0,1,50,50,65993.49,0.3422,87102820.39
"1083",1083,83,10,-1,1,0,0.438150111655705,0,1,50,50,62573.06,0.3667,78307765.47
"1084",1084,84,10,-1,1,0,0.441129296459258,0,1,50,50,58398.73,0.3305,68208226.87
"1085",1085,85,10,-1,1,0,0.516391352051869,0,1,50,50,51933.76,0.3191,53942302.77
"1086",1086,86,10,-1,1,0,0.418060750653967,0,1,50,50,55028,0.3297,60561622.47
"1087",1087,87,10,-1,1,0,0.478124242718332,0,1,50,50,53241.37,0.3109,56692867.22
"1088",1088,88,10,-1,1,0,0.571618227963336,0,1,50,50,51859.69,0.2833,53788538.7
"1089",1089,89,10,-1,1,0,0.614925698097795,0,1,50,50,49289.5,0.2568,48589100.1
"1090",1090,90,10,-1,1,0,0.499021981353872,0,1,50,50,54425.77,0.3331,59243279.09
"1091",1091,91,10,-1,1,0,0.546070175082423,0,1,50,50,48035.27,0.2629,46147737.49
"1092",1092,92,10,-1,1,0,0.527209781925194,0,1,50,50,53882.81,0.3327,58067133.99
"1093",1093,93,10,-1,1,0,0.634473651996814,0,1,50,50,42289.82,0.2592,35768574.06
"1094",1094,94,10,-1,1,0,0.553910372056998,0,1,50,50,55649.2,0.3275,61936665.45
"1095",1095,95,10,-1,1,0,0.561332856677473,0,1,50,50,42210.04,0.2607,35633754.84
"1096",1096,96,10,-1,1,0,0.699286851612851,0,1,50,50,34602.23,0.2025,23946290.8
"1097",1097,97,10,-1,1,0,0.633623215509579,0,1,50,50,47479.42,0.3143,45085899.21
"1098",1098,98,10,-1,1,0,0.687254913407378,0,1,50,50,45917.24,0.2579,42167854.77
"1099",1099,99,10,-1,1,0,0.465487775183283,0,1,50,50,57427.54,0.3285,65958446.69
"1100",1100,100,10,-1,1,0,0.56199671968352,0,1,50,50,46891.21,0.2808,43975708.21
"1101",1101,101,10,-1,1,0,0.576320017431863,0,1,50,50,46301.1,0.2905,42875841.46
"1102",1102,102,10,-1,1,0,0.496789638162591,0,1,50,50,67370.96,0.3944,90776917.95
"1103",1103,103,10,-1,1,0,0.428024809923954,0,1,50,50,59764.24,0.3654,71435292.37
"1104",1104,104,10,-1,1,0,0.646420139353722,0,1,50,50,44602.07,0.2375,39786891.2
"1105",1105,105,10,-1,1,0,0.439855806040578,0,1,50,50,52906.51,0.313,55981971.99
"1106",1106,106,10,-1,1,0,0.659891757578589,0,1,50,50,40420.58,0.2541,32676461.24
"1107",1107,107,10,-1,1,0,0.411161642125808,0,1,50,50,55536.95,0.3413,61687057.39
"1108",1108,108,10,-1,1,0,0.67105197282508,0,1,50,50,41485.42,0.2493,34420795.87
"1109",1109,109,10,-1,1,0,0.645794510957785,0,1,50,50,53268.87,0.3014,56751443.84
"1110",1110,110,10,-1,1,0,0.461158635769971,0,1,50,50,55914.15,0.3527,62527853.03
"1111",1111,111,10,-1,1,0,0.499689124478027,0,1,50,50,64335.35,0.377,82780754.3
"1112",1112,112,10,-1,1,0,0.484729298157617,0,1,50,50,48683.39,0.2736,47401439.74
"1113",1113,113,10,-1,1,0,0.427678549243137,0,1,50,50,66088.67,0.4039,87354258.76
"1114",1114,114,10,-1,1,0,0.480817895266227,0,1,50,50,40947.13,0.2552,33533347.41
"1115",1115,115,10,-1,1,0,0.499035809398629,0,1,50,50,62760.8,0.3575,78778368.05
"1116",1116,116,10,-1,1,0,0.418001443101093,0,1,50,50,37081.04,0.2262,27500066.13
"1117",1117,117,10,-1,1,0,0.636253641545772,0,1,50,50,52717.01,0.3195,55581657.79
"1118",1118,118,10,-1,1,0,0.467235397873446,0,1,50,50,48779.82,0.2961,47589417.59
"1119",1119,119,10,-1,1,0,0.545852577174082,0,1,50,50,50978.93,0.2977,51977019.92
"1120",1120,120,10,-1,1,0,0.536062311357819,0,1,50,50,63812.77,0.3651,81441404.57
"1121",1121,121,10,-1,1,0,0.621476195030846,0,1,50,50,49257.73,0.2932,48526477.25
"1122",1122,122,10,-1,1,0,0.48145941561088,0,1,50,50,53489.32,0.3158,57222137.59
"1123",1123,123,10,-1,1,0,0.566635943693109,0,1,50,50,50302.63,0.2684,50607095.03
"1124",1124,124,10,-1,1,0,0.543029639567248,0,1,50,50,44161.87,0.2573,39005420.84
"1125",1125,125,10,-1,1,0,0.607650906313211,0,1,50,50,71715.23,0.4006,102861495.39
"1126",1126,126,10,-1,1,0,0.586053395131603,0,1,50,50,57861.38,0.2912,66958779.65
"1127",1127,127,10,-1,1,0,0.58083269558847,0,1,50,50,46593.3,0.2983,43418719.96
"1128",1128,128,10,-1,1,0,0.654954755282961,0,1,50,50,37401.57,0.2157,27977546.23
"1129",1129,129,10,-1,1,0,0.436656538862735,0,1,50,50,59931.44,0.3541,71835557.65
"1130",1130,130,10,-1,1,0,0.62535098681692,0,1,50,50,55020.6,0.3328,60545317.63
"1131",1131,131,10,-1,1,0,0.688489913707599,0,1,50,50,46140.66,0.2593,42579216.33
"1132",1132,132,10,-1,1,0,0.450920838979073,0,1,50,50,47218.53,0.2724,44591782.41
"1133",1133,133,10,-1,1,0,0.626129587320611,0,1,50,50,39994.15,0.2313,31990638.2
"1134",1134,134,10,-1,1,0,0.551145073375665,0,1,50,50,51683.09,0.3054,53422829.7
"1135",1135,135,10,-1,1,0,0.641161680733785,0,1,50,50,44686.98,0.2469,39938517.92
"1136",1136,136,10,-1,1,0,0.435184737434611,0,1,50,50,63466.14,0.3617,80559025.55
"1137",1137,137,10,-1,1,0,0.629411048488691,0,1,50,50,47237.99,0.288,44628547.47
"1138",1138,138,10,-1,1,0,0.455868064681999,0,1,50,50,68263.5,0.3805,93198101.68
"1139",1139,139,10,-1,1,0,0.696820624126121,0,1,50,50,46864.54,0.2564,43925707.93
"1140",1140,140,10,-1,1,0,0.5668476767838,0,1,50,50,59379.05,0.3517,70517432.44
"1141",1141,141,10,-1,1,0,0.604956525797024,0,1,50,50,44892.02,0.2693,40305865.47
"1142",1142,142,10,-1,1,0,0.559491348918527,0,1,50,50,52136.47,0.2979,54364224.64
